OID_COPY_1,Canopy_Damage_Percent_MEAN,Soil_Burn_Severity_MEAN,RBR_MEAN
6166,100,2.56654,143.1148
6167,30.70921,1.59375,26.34246
6168,25.93618,1.45679,51.00756
6169,83.12387,1.653396,173.1773
6170,49.65233,1.693069,303.6469
6171,35.06494,2.539961,78.79543
6172,100,2.165138,372.2604
6173,16.82008,1.915493,136.9707
6174,1.16502,2,71.22099
6175,99.95382,2.686957,548.0544
6176,29.73106,2.017007,71.70579
6177,9.397445,1.033533,400.9473
6178,51.99125,2.223642,493.2976
6179,48.22958,1.40566,300.1369
6180,9.99278,1.954545,140.334
6181,2.682603,1.816667,150.7523
6182,39.66614,1.145833,113.6163
6183,17.67359,2.244,97.54754
6184,1.901923,1.93578,158.2218
6185,61.73728,1.384956,71.92498
6186,33.99779,1.344,28.97789
6187,17.78501,2,-0.33959
6188,95.14895,1.857143,5.770572
6189,49.06021,1.100962,79.84313
6190,32.26779,1.751445,143.3089
6191,12.24038,1.542793,244.2558
6192,77.87868,2,288.0383
6193,31.47541,1.263889,151.8417
6194,62.22763,1.520325,653.9276
6195,85.29775,2,189.3752
6196,19.72501,1,42.61537
6197,37.22551,1.89418,199.5294
6198,74.52532,1.360656,534.9072
6199,25.07227,1.972527,118.737
6200,1.003135,1,43.10159
6201,78.98551,1.121212,45.07561
6202,28.72611,1,107.7836
6203,57.29238,1.987013,-8.29257
6204,82.51538,2.414463,55.1759
6205,83.22432,1.345291,335.8807
6206,24.73276,1.274924,302.8944
6207,35.07379,1.315018,283.8306
6208,96.8145,2.21978,142.6408
6209,65.2798,1.802632,67.00761
6210,89.82347,1.067568,256.4694
6211,93.18668,1.908289,48.51259
6212,73.51516,1.364706,169.115
6213,96.30548,1.85,510.1272
6214,49.25888,1.171233,89.17017
6215,66.3798,1.391608,12.23324
6216,0,1.423729,535.804
6217,100,2.097436,140.0815
6218,40.03027,1,24.61222
6219,25.15538,1.111111,112.9752
6220,69.20718,1.523077,59.15132
6221,66.28179,1.683761,6.459756
6222,84.27238,1.697674,-6.02483
6223,84.11527,1.974359,76.87335
6224,99.89583,2.819117,123.4307
6225,23.38824,1.077982,12.69328
6226,8.736373,1.266332,108.2865
6227,49.13388,2,37.33719
6228,64.8374,1.866667,170.3218
6229,92.89316,2.374545,120.6974
6230,89.50315,1.715152,76.96093
6231,14.66157,1.147727,254.9238
6232,6.19088,1.882143,98.37816
6233,15.34837,1.438272,274.6399
6234,63.62371,1.602273,142.4419
6235,53.18079,1.51462,151.2385
6236,55.3097,1.992908,227.886
6237,98.55379,2.919878,69.40522
6238,59.53694,1.5,109.2289
6239,28.53007,1.546875,123.9686
6240,13.96598,1.030075,39.10022
6241,88.86837,1.854286,32.21108
6242,50.03791,1,103.9196
6243,97.17357,2.302496,38.36921
6244,30.83132,1.364583,20.46073
6245,58.03027,2,309.0355
6246,38.78769,1.438356,144.1331
6247,14.58272,1.980952,69.44795
6248,58.24805,1.152,79.24046
6249,55.92164,1.611111,363.9741
6250,1.810733,2,144.5112
6251,65.8811,1.814433,290.7248
6252,80.42804,1.939024,154.9399
6253,26.37953,1.34375,180.3677
6254,64.19369,2.023256,135.9474
6255,58.15872,1.34,134.0264
6256,99.97967,2.843137,129.5634
6257,99.53291,2.682377,-8.89198
6258,99.4159,2.2134,463.0016
6259,12.0358,2.020619,47.32575
6262,80.25105,2,53.8032
6263,25.62161,1.463602,294.7479
6264,98.21536,2.391304,250.9858
6265,49.15323,2.054455,242.302
6266,19.07762,2,164.9754
6267,39.32098,1.969697,567.4426
6268,92.84617,2.126761,47.0559
6269,5.381691,2,35.8218
6270,28.46512,2.015782,84.35316
6271,29.40099,2,243.0028
6272,54.75357,2,339.3395
6273,19.79558,2,203.0742
6274,13.31924,1.082474,8.303273
6275,25.05164,1.079268,75.30745
6276,61.8618,1.61039,33.58498
6277,58.53443,1.716981,88.29008
6278,41.55705,1.844444,103.6141
6279,40.32847,1.969697,154.117
6280,41.48377,1.287234,542.9299
6281,45.0037,2.027273,39.51566
6282,75.39443,1.359551,-1.66961
6283,76.4519,1.844221,47.70324
6284,100,2.940952,317.7705
6285,99.61288,3.179874,81.56395
6286,71.60717,1.273927,373.8955
6287,10.50325,1.005128,58.26566
6288,97.49506,2.480769,72.43048
6289,94.9191,1.500529,73.36202
6290,74.17194,1.063291,55.38915
6291,35.33889,1.296,29.25993
6292,50.77093,1.416667,76.43209
6293,58.37563,1.326996,72.52044
6294,16.83464,1.134438,143.2813
6295,51.10565,1.5,246.5559
6296,77.66323,1.92233,13.31332
6297,100,2.171598,122.3675
6298,99.95188,2.485169,159.931
6299,45.53176,1.320755,598.9924
6300,64.32836,1.573684,546.8189
6301,36.7882,1.354067,398.527
6302,57.26247,1.023256,56.83792
6303,99.49442,2.505753,110.1909
6304,97.86667,2.326087,68.0677
6305,99.189,2.558946,128.8838
6306,67.88787,1.558824,57.50545
6307,37.08034,1.219298,432.1822
6308,68.38565,1.638298,131.701
6309,68.85805,2.097561,156.2574
6310,53.5994,1.63,30.31468
6311,3.837107,2.043103,222.4807
6312,23.28879,1.970588,83.67117
6313,44.97395,2,199.3924
6314,33.21346,2,232.347
6315,0.93717,1.274336,244.8382
6316,98.09313,2,191.6891
6317,39.63992,1.470588,86.41739
6318,2.151526,1,61.6743
6319,38.27701,1.266667,235.4627
6320,66.79548,1.125,167.2844
6321,19.88528,1.280702,125.4592
6322,48.46673,1.029851,113.7833
6323,53.63473,1,78.99799
6324,67.25801,1.160494,121.7592
6325,65.25792,1.5,111.9985
6326,55.34144,1.092243,123.9919
6327,10.32448,1,593.4168
6328,51.19194,1.482993,598.6112
6329,66.14159,1.62963,83.62805
6330,99.52561,2.570045,53.60831
6331,17.02676,1.649533,473.9967
6332,72.27782,1.605341,223.8425
6333,46.67252,2,96.92801
6334,96.28164,2.014981,59.9995
6335,100,2.675325,144.4064
6336,49.6216,1.661692,146.5164
6337,11.19835,1.674419,15.6413
6338,99.94751,2.787115,70.46219
6339,44.27149,1.218254,410.4649
6340,95.02769,2.475743,449.3282
6341,16.00214,1.952778,473.7661
6342,100,2.173502,149.4989
6343,35.37769,2,184.0309
6344,7.338283,1.975881,110.9964
6345,34.97508,2.04898,149.9038
6346,21.96344,1.853448,474.1706
6347,85.87252,1.786517,381.3348
6348,10.04728,1.984615,308.8164
6349,49.24623,1.716981,263.9991
6350,49.21229,1.576837,59.23283
6351,13.71509,1.986981,120.8601
6352,41.93046,1.677419,23.91695
6353,12.3332,1.234234,229.263
6354,55.5474,1.163636,7.928649
6355,100,1.411765,-23.8112
6356,1.751714,1.275862,83.12296
6357,7.951483,1.25,95.48808
6358,94.83399,1.97037,20.84874
6359,15.39115,1.959044,225.1515
6360,59.76763,1.980392,58.95082
6361,4.548635,1.642857,5.898491
6362,10.37898,1.668605,117.0672
6363,42.77725,2.007968,104.1298
6364,61.24156,2,20.45614
6365,35.82144,1.510638,65.57989
6366,37.39862,1.714583,94.68745
6367,84.75492,2,105.3093
6368,88.89829,1.435484,131.7554
6369,26.56942,1.311377,103.1499
6370,39.27528,1.121311,37.16641
6371,55.90426,1.437186,70.491
6372,28.49665,1.118012,113.2485
6373,96.31732,3.231018,484.3277
6374,6.688175,1.08,20.56165
6375,91.44231,2.171053,96.64237
6376,16.28499,1.126984,180.9747
6377,90.15558,1.641337,172.2078
6378,76.68437,1.318182,438.3386
6379,94.09985,2,126.563
6380,95.43568,1.317308,26.31393
6381,2.531646,1.052632,380.6926
6382,94.60336,2.116402,210.8403
6383,37.63263,1.030769,387.0695
6384,77.04441,1.035928,117.758
6385,67.14965,1.005128,345.8701
6386,67.81793,1.461538,49.4435
6387,53.66274,1.525292,60.3532
6388,99.84494,1.884615,78.49073
6389,74.2793,1.571429,-9.24527
6390,100,1.646465,156.3051
6391,68.45616,1.686275,85.35037
6392,83.85351,1.824,119.5425
6393,41.09412,1.4375,53.37963
6394,9.977914,1.102564,50.79942
6395,76.49257,1.680365,-4.14065
6396,24.10906,1.77551,10.73699
6397,3.661397,1.021645,93.75031
6398,17.92305,1.159091,191.6986
6399,99.15809,2.558442,27.67853
6401,98.63866,1.863636,26.76303
6402,67.95866,2.5,160.476
6403,1.048125,1.983193,126.486
6404,32.44091,1.265683,222.2686
6405,8.117107,1.123529,19.7491
6406,11.75549,1.816327,36.21938
6407,12.32802,1.919799,237.2581
6408,66.3584,1.527778,80.09934
6409,89.77687,1.977612,32.30884
6410,34.82026,1.507692,134.2114
6411,78.37633,1.594203,122.2509
6413,90.39497,1.423077,42.35675
6414,66.84164,1.153846,108.3528
6415,98.10974,3.214533,33.20221
6416,68.10356,1.457143,83.56807
6417,87.52815,1.990132,66.18931
6418,4.898829,1.795455,672.8582
6419,67.5516,1.635135,65.6451
6420,44.56432,1.425926,229.5391
6421,71.09274,1.303965,70.64128
6422,85.45898,2.425214,198.7646
6423,10,1.943396,69.61101
6424,100,2.00432,198.4652
6425,85.36256,2.342342,124.1157
6426,86.34939,2.486971,41.33119
6427,82.13296,2.4,474.9469
6428,10,2,125.0389
6429,41.87852,1.756522,130.4366
6430,54.24066,2.556886,105.5863
6431,44.96523,2.446429,139.1804
6432,66.39052,1.757813,214.127
6433,0,2.018405,203.7025
6434,51.02615,2.012821,259.7566
6435,80,2.309179,271.9315
6436,30.11251,1.647059,121.1788
6437,79.90892,2.229508,58.45847
6438,98.98922,1.826087,67.9504
6439,100,1.957143,32.58118
6440,28.32668,1.047619,140.3049
6441,47.63291,1.033613,34.90956
6442,69.41128,1.818182,-4.3703
6443,32.25121,1.75,7.684488
6444,94.66827,2.159624,378.6595
6445,41.19814,1.555556,49.56788
6446,39.64989,1.984848,138.3655
6447,17.91201,1.72103,74.75428
6448,38.88176,1.927536,4.201101
6449,7.677293,1,56.89064
6450,3.08506,1.896,3.835873
6451,76.48137,2,0.638199
6452,0.722248,1.944162,1.546339
6453,17.84749,1.770833,104.7628
6454,67.54496,2,219.5199
6455,80.29511,2,71.27618
6456,8.643798,1,171.9879
6457,49.10168,2,134.6304
6458,36.63705,2,67.10463
6459,4.508809,1.06,70.96028
6460,44.30175,1.807692,646.3899
6461,82.67559,1.88,162.8367
6462,88.23993,2.069444,235.1407
6463,44.50498,1.806084,21.61696
6464,75.15437,1.336842,147.1241
6465,29.37193,1.082781,188.1286
6466,48.18096,1.209302,229.3731
6467,22.03056,1.046875,285.1807
6468,13.53464,1.088235,26.34817
6469,95.77,2.072862,362.2169
6470,73.66265,1.006897,348.5591
6471,48.95808,1.237624,345.0309
6472,74.87893,1.669565,279.8781
6473,85.43046,1.673077,44.72076
6474,99.90626,2.89939,213.571
6475,33.36335,1.115854,221.0355
6476,8.371247,1,164.5951
6478,71.52842,2.022222,187.4436
6480,68.9631,1.974359,99.04625
6481,30.79384,1.025554,227.8726
6482,100,2.5,198.0193
6483,67.30222,2.066667,76.30396
6484,6.867846,1.823204,241.2508
6485,24.83485,1.886598,305.0743
6486,21.31638,1.669421,263.9594
6487,47.46251,1.56962,127.3716
6488,89.8587,2.006939,136.5111
6489,34.80398,1.942529,52.66299
6490,45.57487,1.945578,61.5175
6491,99.06417,3,175.7851
6492,94.78018,1.963592,141.984
6493,94.35188,1.84556,109.0003
6494,97.87779,1.842424,89.7147
6495,24.189,1.093023,105.1513
6496,75.14481,1.8,-0.9882
6497,98.30542,2.025751,-3.24407
6498,57.24586,1.370504,189.59
6499,4.019661,1.022147,-10.8233
6500,91.03437,1.589147,256.7721
6501,95.9461,1.868778,246.685
6502,90.64305,2.185315,232.338
6503,79.446,2.131783,28.11352
6504,58.97693,2,205.9081
6505,55.8616,1.670157,203.1139
6506,34.98999,1.884354,41.96484
6507,54.28787,1.934211,150.7922
6508,43.22148,1.809524,174.3689
6509,48.86291,1.256944,166.8836
6510,66.80139,1.559633,94.91493
6511,99.71765,2.438835,187.7415
6512,27.00584,1.427835,74.64247
6513,100,2.527897,80.9775
6514,37.62174,1,1.171698
6515,89.50406,2.286533,-12.9843
6516,13.12827,1.048387,355.7313
6517,54.37369,1.823529,169.0576
6518,80.85198,2,114.4338
6519,92.59141,1.73057,151.0633
6520,15.77747,1.582524,230.9273
6521,1.718138,2,513.4585
6522,94.89034,1.7,88.78809
6523,96.16225,1.925532,69.52251
6524,69.50395,2.132075,53.4772
6525,18.73261,1.118881,177.6882
6526,16.85672,1.84,16.4968
6527,66.37706,2.003236,114.0427
6528,91.02526,2,24.54431
6529,27.62888,1.270115,428.4563
6530,92.22262,1.245902,101.9974
6531,25.66581,1.123853,11.13994
6532,26.48847,2.122112,-9.43461
6533,39.93734,2,45.80318
6534,72.08971,1.035714,122.1378
6535,71.6368,1.660714,250.5552
6536,38.73877,2.04,199.102
6537,23.04185,1.707904,145.4979
6538,26.47149,1.02069,653.1883
6539,26.76428,1.424779,218.1874
6540,23.33754,1.304878,298.055
6541,76.20999,1.885246,331.1259
6542,63.33515,1.658537,105.7869
6543,98.10545,1.901961,217.916
6544,96.77261,2.832,234.1623
6545,93.19633,1.975,130.2837
6546,59.67147,1.358025,38.47115
6547,84.08917,1.726225,116.8332
6549,69.80827,1.24812,193.2438
6550,95.80918,1.748619,388.116
6551,95.28724,1.390805,203.6487
6552,53.63946,1.425676,187.3114
6553,65.4588,1.897059,167.0012
6554,52.24893,1.359375,181.5017
6556,3.481918,1,183.07
6558,45.38382,1,74.33283
6559,30.84779,1.108571,174.5961
6560,99.69218,2.195971,118.5639
6561,95.14264,2.002347,448.3921
6562,96.40175,1.652893,78.85715
6563,100,2.428058,511.4812
6564,100,2.485607,26.29805
6565,69.56671,1.386139,366.6837
6566,99.59997,2.502108,-6.92965
6567,100,2.285714,107.9481
6568,99.92742,3.178822,148.0803
6569,16.23431,1.099206,86.79616
6570,58.62978,1.836257,36.65591
6571,96.35647,2.209459,-3.07709
6572,94.39732,1.858108,216.5761
6573,62.40678,1.703125,163.8585
6574,15.95967,1.882979,130.4722
6575,58.74942,2,57.31417
6576,16.15806,1.942982,-13.8183
6577,24.98628,2.08642,181.922
6578,94.63071,2.015015,237.3233
6579,28.90192,2,80.44396
6580,21.91268,1.01105,87.61848
6581,46.65338,1.683636,65.906
6582,18.89985,1.187879,215.3289
6583,98.51476,1.928977,177.5415
6584,99.10491,2.175977,73.1906
6585,100,2.021053,180.8495
6586,99.65621,2.679487,220.1925
6587,20.38831,1.960784,63.09837
6588,46.47951,1.788732,47.56174
6589,72.94393,1.857143,114.5275
6590,65.92861,1.276699,111.1374
6591,37.37505,1.451923,127.2628
6592,99.80936,2.726989,145.0024
6593,93.74331,1.834821,125.3376
6595,55.12283,2.038462,558.7069
6596,98.09253,1.670886,203.1227
6597,47.44365,1.58,169.1859
6598,44.5335,2,291.9456
6599,32.23835,2,214.0159
6600,21.66111,1.79845,135.3962
6601,59.71698,2,286.3689
6602,73.80863,1.714777,175.7742
6603,61.09051,1.986667,128.5865
6604,53.3434,1.426471,294.3706
6605,41.69536,1.388489,160.7032
6606,41.44715,1.117647,72.15104
6607,36.90167,1.114695,51.20344
6608,76.58834,1.653061,16.35511
6609,8.769354,1.101695,62.87994
6610,93.78641,2,43.04431
6611,30.36953,1.15142,420.8423
6612,97.18717,1.791789,328.4874
6614,44.13653,1.3,220.3852
6615,26.69671,1.085294,427.348
6616,4.980503,1.010989,438.4961
6617,16.66349,1.921933,97.35202
6618,2.252413,1.895833,498.1761
6619,19.47775,1.202247,482.9505
6620,10.48729,1.942693,612.8818
6621,3.988245,1.878049,18.26215
6622,66.66176,2.193878,258.1235
6623,97.583,2.973783,396.1943
6624,93.48215,2.605178,297.7005
6625,70.8525,1.105263,-29.1839
6626,47.33703,1.961165,64.99448
6627,97.08933,2.17316,275.1657
6628,43.89251,2,262.7007
6629,72.27698,2.253333,127.2421
6630,92.79812,2.20303,204.4381
6631,28.17684,1.658915,206.7319
6632,14.98383,1.25,36.85449
6633,4.564846,1.1,152.96
6634,58.59202,2.020408,65.77654
6635,72.30056,2.12766,319.3481
6636,72.82892,1.191919,211.5638
6637,16.22729,1.940653,350.716
6638,78.06098,1.932039,400.9914
6639,99.92246,2.982741,95.64578
6641,81.56987,1.818182,124.4915
6642,54.8474,1.631068,169.8895
6643,14.79286,2,142.3307
6645,95.06369,2.2,97.15596
6646,34.34954,1.557143,535.6621
6647,1.182432,1,174.3448
6648,97.51375,2.525084,62.59199
6649,93.52356,2.074405,150.4041
6650,87.93627,2.09816,133.1033
6651,9.78112,1.022346,-17.1298
6652,38.20908,1.260504,13.00623
6653,8.201014,1.01105,193.7813
6654,6.972252,1,-20.4939
6655,1.470588,1,213.1505
6656,62.60518,1.057471,92.88839
6657,38.39505,1,141.0096
6658,48.75379,1.411765,123.3384
6659,56.74783,1.401361,77.19108
6660,99.91742,1.454545,79.27588
6661,64.63444,1.062992,68.685
6662,100,2.583784,166.5189
6663,41.4771,1.043478,23.55221
6664,48.3731,1.193182,382.0866
6665,99.33654,2.965517,56.45315
6666,25.10689,1.861702,192.8061
6667,57.84215,1.803797,8.442191
6668,50.26631,2.068293,67.53857
6669,38.76655,1.763713,0.368163
6670,100,3.02963,19.62329
6671,1.355249,1.851662,84.71261
6672,4.077472,2,25.98909
6673,10.75758,1.680412,-35.6383
6674,96.63588,2.299904,-9.62055
6675,64.6095,1.816901,-4.76753
6676,42.47579,1.63145,149.2148
6677,10.17068,1.5625,434.4753
6678,27.90843,1.753036,299.3252
6679,99.09519,2.70395,58.71585
6680,60.17793,1,184.7337
6681,84.41778,1.995,196.5788
6682,79.68397,1.275,192.5463
6683,76.58331,1.771186,298.1897
6684,58.44721,1.191919,255.0281
6685,14.96658,1.023529,49.64881
6686,93.27763,2.279668,3.470138
6687,97.74129,2.174785,20.85964
6688,99.35682,2.685832,155.8703
6690,89.1793,1.814103,183.0804
6691,43.03243,1.044118,81.24254
6692,85.25708,1.4375,49.0213
6693,21.05263,2.056075,142.7376
6694,89.8012,2,604.9541
6695,73.79687,2,117.3846
6696,14.12229,1.474227,176.312
6697,75.92753,2.319328,269.7634
6698,32.34811,1.10628,46.03422
6699,20.29254,2,125.6509
6700,29.46786,1.769231,266.7009
6701,54.75987,1.392157,133.3315
6702,64.71446,1.389831,-1.85187
6703,80.97242,1.338028,366.4218
6704,97.97093,1.945455,213.9248
6705,100,2.64,291.0776
6706,54.76242,1.205298,31.68929
6707,59.76354,1.31,115.6383
6708,48.7291,1.296703,39.12833
6709,2.647193,1,-16.2036
6710,54.20198,1.255814,33.75327
6711,4.076621,1.096774,90.65939
6712,53.62297,1.512605,30.94735
6713,28.97297,1.035714,51.46757
6714,31.60685,1.385321,192.2007
6715,79.15686,1.971429,262.743
6716,76.32712,1.404959,120.3394
6717,25.87427,1.43038,537.6199
6718,58.41154,1.544444,-1.48083
6719,72.9354,1.451923,12.78959
6720,22.26935,1.271739,610.8972
6721,86.82766,1.425926,58.91647
6722,13.70569,1.020408,176.8006
6723,98.73253,2.494036,176.0142
6724,97.11975,1.878378,53.81755
6726,43.40107,1.257143,423.9165
6727,30.21383,1.152975,24.34925
6728,99.81579,1.73794,14.64367
6729,69.37321,1.278061,-10.8153
6730,94.06977,1.907937,315.6198
6731,98.83876,2,83.23619
6732,59.4865,1.75,113.2365
6733,72.96044,1.965517,86.52691
6734,82.21873,2.042254,85.35615
6735,46.04409,1.59542,545.3517
6736,4.575069,2,92.2659
6737,28.125,1.789474,169.1552
6738,79.3592,2,205.1632
6739,55.39879,1.582677,122.8443
6740,99.0202,2.151568,108.6487
6741,26.64189,2,42.92224
6742,31.874,2,392.3316
6743,25.34773,2.004158,360.2812
6744,20.94784,1.094118,484.8342
6745,74.94783,1.309645,-11.5999
6746,12.22018,1.592105,223.1869
6747,36.20157,1.023256,17.15396
6748,100,2.508772,139.4004
6749,99.90401,2.89852,94.60488
6750,13.21628,1.03125,192.1569
6751,99.94313,2.821719,248.6665
6752,12.5825,1.165138,70.14189
6753,51.51515,1.507353,199.0259
6754,99.34648,1.836066,64.01704
6755,97.69044,2.813725,205.2959
6756,48.812,1.269663,76.56817
6757,98.80412,3.213376,116.2327
6758,97.29662,1.953846,71.25959
6759,2.616659,1,110.2703
6760,34.27252,1.073684,116.8766
6761,3.419053,1,359.0602
6762,92.50197,1.77027,135.6155
6763,41.08556,1.309524,121.9124
6764,100,2.705882,165.8779
6765,100,2.694989,14.71462
6766,87.37999,2.169847,116.2904
6767,100,3,28.9441
6768,92.01077,1.903226,88.63056
6769,70.10469,1.039474,67.78887
6770,35.40009,1.867704,96.4758
6771,100,2.197674,145.9453
6772,12.93704,1.779388,141.5991
6773,82.81228,2.105769,110.9821
6774,22.49711,2,75.85785
6775,70.70289,1.992754,385.6664
6776,21.20007,1.508021,160.1987
6777,45.96334,1.941176,117.6274
6778,58.76751,2.311111,46.01094
6779,16.51754,2.2,488.5605
6780,5.902051,2,159.915
6781,9.184423,1.466667,93.47111
6782,78.33763,2.39934,55.62675
6783,44.35453,2,278.3294
6784,51.50871,1.495495,96.12701
6785,62.58224,2.181818,156.0827
6786,39.69462,1.334694,152.677
6787,91.01869,1.931034,128.7362
6788,97.48625,2.260839,99.45678
6789,12.26059,2,152.8472
6790,76.65264,1.915888,132.3602
6791,16.35281,1.390071,12.21085
6792,65.99059,1.653846,-14.0884
6793,1.692244,1,212.4632
6794,18.68687,1.041667,137.9609
6795,30.02274,1,261.6208
6796,24.91179,1,197.7464
6797,49.84414,1.186207,169.0786
6798,98.09176,1.254209,290.0697
6799,52.35656,1.179688,5.581103
6800,49.24186,1.280255,37.62507
6801,35.0827,1.937056,39.31605
6802,95.60835,2.653846,-3.33503
6803,100,1.085714,553.2893
6804,27.8814,1.861842,541.4574
6805,72.07536,1.816327,-6.00626
6806,92.83434,1.965517,580.0258
6807,70.40633,1.95122,-1.61502
6808,32.61478,1.380282,107.0444
6809,48.90747,1.581818,243.212
6810,97.20497,1.121212,533.5937
6811,82.3081,1.603535,128.1043
6812,54.01131,1.412162,482.6195
6813,92.52247,2.29661,222.1232
